Item ID,Item Lookup Type ID,Name,Description,UDF01,UDF02,UDF03,UDF04,UDF05,UDF06,UDF07,UDF08,UDF09,UDF10,UDF11,UDF12,UDF13,UDF14,UDF15,UDF16,UDF17,UDF18,UDF19,UDF20
4656,1,OSB-W1-1000-ESB-XE,*,,,,,,,,,,,,,,,,,,,,
4606,1,OSB-W1-1000-ESR-XE,"10"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, 316 SST  Disc, EPDM Seat, 420SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
245,1,OSB-W1-1000-PSR-XE,"10"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer Style with Guide Holes, 316 SST Disc, PTFE Seat, 416SST Square Stem, PTFE Bushing",,,,,,,,,,,,,,,,,,,,
246,1,OSB-W1-1000-PTR-XE,"10"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, PTFE Coated 316 SST Disc, PTFE Seat, 416SST Square Stem, PTFE Bushing",,,,,,,,,,,,,,,,,,,,
4572,1,OSB-W1-1000-VSR-XE,"10"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style, 316 SST Disc, Viton Seat, 420SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
4375,1,OSB-W1-1200-BBR-XE,*,,,,,,,,,,,,,,,,,,,,
247,1,OSB-W1-1200-BDB-XE,"12"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, Nickel Plated Ductile Iron Disc, Buna Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
248,1,OSB-W1-1200-EDB-XE,"12"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, Nickel Plated Ductile Iron Disc, EPDM Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
249,1,OSB-W1-1200-EDR-XE,"12"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, Nickel Plated Ductile Iron Disc, EPDM Seat, 416SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
4649,1,OSB-W1-1200-ESB-XE,*,,,,,,,,,,,,,,,,,,,,
250,1,OSB-W1-1200-ESR-XE,"12"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, 316 SST Disc, EPDM Seat, 416SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
251,1,OSB-W1-1200-PSR-XE,"12"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer Style with Guide Holes, 316 SST Disc, PTFE Seat, 416SST Square Stem, PTFE Bushing",,,,,,,,,,,,,,,,,,,,
252,1,OSB-W1-1200-PTR-XE,"12"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, PTFE Coated 316 SST Disc, PTFE Seat, 416SST Square Stem, PTFE Bushing",,,,,,,,,,,,,,,,,,,,
4483,1,OSB-W1-1200-VSR-XE,*,,,,,,,,,,,,,,,,,,,,
4786,1,OSB-W1-1200-VZR-XE,"12"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, 316 Polished SST Undercut Disc, Viton Seat, 420SST Square Stem, TFE Bushing.",,,,,,,,,,,,,,,,,,,,
4787,1,OSB-W1-1400-VZR-XE,"14"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, 316 Polished SST Undercut Disc, Viton Seat, 420SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
3264,1,OSB-W1-1600-BDB-XE,*,,,,,,,,,,,,,,,,,,,,
253,1,OSB-W1-1600-EDB-XE,"16"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, Nickel Plated Ductile Iron Disc, EPDM Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
4788,1,OSB-W1-1800-VZR-XE,"18"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with Guide Holes, 316 Polished SST Undercut Disc, Viton Seat, 420SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
254,1,OSB-W2-0400-EDB-XE,"4"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with no Guide Holes, Nickel Plated Ductile Iron Disc, EPDM Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
255,1,OSB-W2-0400-ESB-XE,"4"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with no Guide Holes, 316 SST Disc, EPDM Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
256,1,OSB-W2-0400-VDB-XE,"4"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with no Guide Holes, Nickel Plated Ductile Iron Disc, Viton Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
257,1,OSB-W2-0600-ESB-XE,"6"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with no Guide Holes, 316 SST Disc, EPDM Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
258,1,OSB-W2-0800-EDB-XE,"8"" A-T Controls Butterfly Valve, Ductile Iron Body, 150# Wafer style with no Guide Holes, Nickel Plated Ductile Iron Disc, EPDM Seat, 416SST Square Stem, Bronze Bushing",,,,,,,,,,,,,,,,,,,,
2897,1,OS-L1-0200-ESR-X,"2"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, EPDM Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
4545,1,OS-L1-0200-ESR-XF,"2"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, EPDM Seat, 431SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
98,1,OS-L1-0200-VSR-X,"2"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, Viton Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
3168,1,OS-L1-0300-ESR-X,*,,,,,,,,,,,,,,,,,,,,
4370,1,OS-L1-0300-ESR-XF,"3"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, EPDM Seat, 431SST Square Stem, PTFE Bushing.",,,,,,,,,,,,,,,,,,,,
99,1,OS-L1-0300-PSR-X,"3"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 316SST Square Stem, Teflon Bushing,",,,,,,,,,,,,,,,,,,,,
100,1,OS-L1-0300-PSR-XE,"3"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 416SST Square Stem, Teflon Bushing,",,,,,,,,,,,,,,,,,,,,
101,1,OS-L1-0300-PSR-XF,"3"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 431SST Square Stem, Teflon Bushing,",,,,,,,,,,,,,,,,,,,,
102,1,OS-L1-0400-BSR-X,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, Buna Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
103,1,OS-L1-0400-BSR-XE,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, Buna Seat, 416SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
104,1,OS-L1-0400-ESR-X,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, EPDM Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
4365,1,OS-L1-0400-ESR-XF,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, EPDM Seat, 431SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
105,1,OS-L1-0400-FSR-X,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc,FOOD GRADE  EPDM Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
106,1,OS-L1-0400-PSR-X,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
107,1,OS-L1-0400-PSR-XE,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 416SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
108,1,OS-L1-0400-PSR-XF,"4"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 431SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
109,1,OS-L1-0600-ESB-X,"6"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, EPDM Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
3239,1,OS-L1-0600-ESR-X,*,,,,,,,,,,,,,,,,,,,,
4412,1,OS-L1-0600-ESR-XF,*,,,,,,,,,,,,,,,,,,,,
110,1,OS-L1-0600-PSR-X,"6"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 316SST Square Stem, Teflon Bushing,",,,,,,,,,,,,,,,,,,,,
3238,1,OS-L1-0800-ESR-X,*,,,,,,,,,,,,,,,,,,,,
2694,1,OS-L1-0800-PSR-X,"8"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 316SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
2595,1,OS-L1-0800-PSR-XE,"8"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 416SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
2561,1,OS-L1-0800-PSR-XF,"8"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 431SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
111,1,OS-L1-1000-PSR-X,"10"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 316SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
112,1,OS-L1-1200-ESB-X,"12"" A-T Controls Butterfly Valve, 316SST Body, 150# Lug style with Guide Holes, 316SST Disc, EPDM Seat, 316SST Square Stem, Bronze Bushing.",,,,,,,,,,,,,,,,,,,,
113,1,OS-L1-1200-ESB-XE,"12"" A-T Controls Butterfly Valve, 316SST Body, 150# Lug style with Guide Holes, 316SST Disc, EPDM Seat, 416SST Square Stem, Bronze Bushing.",,,,,,,,,,,,,,,,,,,,
114,1,OS-L1-1200-ESR-XE,"12"" A-T Controls Butterfly Valve, 316SST Body, 150# Lug style with Guide Holes, 316SST Disc, EPDM Seat, 316SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
115,1,OS-L1-1200-PSR-X,"12"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Lug style, 316 SST Disc, PTFE Seat, 316SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
116,1,OS-W1-0200-PSR-X,"2"" A-T Controls Butterfly Valve, 316SS body Body, 150# Wafer style w/ Guide Holes, 316SS Disc, PTFE Seat, 316SST Square Stem, PTFE Bushing",,,,,,,,,,,,,,,,,,,,
4413,1,OS-W1-0250-ESR-XF,*,,,,,,,,,,,,,,,,,,,,
4609,1,OS-W1-0300-BSR-XF,"3"" A-T Controls Butterfly Valve, 316SS Body, 150# Wafer style 316SS Disc, BUNA  Seat, 431SST Square Stem, PTFE Bushing",,,,,,,,,,,,,,,,,,,,
3164,1,OS-W1-0300-ESR-X,*,,,,,,,,,,,,,,,,,,,,
4366,1,OS-W1-0300-ESR-XF,"3"" A-T Controls Butterfly Valve, 316SS Body, 150# Wafer style 316SS Disc, EPDM Seat, 431SST Square Stem, PTFE Bushing.",,,,,,,,,,,,,,,,,,,,
3165,1,OS-W1-0400-ESR-X,*,,,,,,,,,,,,,,,,,,,,
4367,1,OS-W1-0400-ESR-XF,"4"" A-T Controls Butterfly Valve, 316SS Body, 150# Wafer style 316SS Disc, EPDM Seat, 431SST Square Stem, PTFE Bushing.",,,,,,,,,,,,,,,,,,,,
4735,1,OS-W1-0600-ESR-XF,"16"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Wafer style with Guide Holes, Undercut Polished 316 SST  Disc, PTFE Seat, 431SST DD Stem, PTFE bushing",,,,,,,,,,,,,,,,,,,,
2592,1,OS-W1-0800-PSR-F,"8"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Wafer style, 316 SST Disc, PTFE Seat, 431SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
2593,1,OS-W1-0800-PSR-XF,"8"" A-T Controls Butterfly Valve, 316 Stainless Steel Body, 150# Wafer style, 316 SST Disc, PTFE Seat, 431SST Square Stem, Teflon Bushing.",,,,,,,,,,,,,,,,,,,,
117,1,OS-W1-1200-BYR-X,"12"" A-T Controls Butterfly Valve, 316SST Body, 150# Wafer style with Guide Holes, 316 Stainless Steel Polished Undercut Disc, BUNA Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
118,1,OS-W1-1200-ESR-X,"12"" A-T Controls Butterfly Valve, 316SST Body, 150# Wafer style with Guide Holes, 316SST Disc, EPDM Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
119,1,OS-W1-1200-PSR-X,"12"" A-T Controls Butterfly Valve, 316SST Body, 150# Wafer style with Guide Holes, 316SST Disc, PTFE Seat, 316SST Square Stem, Teflon Bushing",,,,,,,,,,,,,,,,,,,,
2472,1,P1-F1-0200-PXX,"3-pc Full Port 2"" Ball Valve for schedule 10 pipe.285 psi, Non-Fire Safe VersionBody : CF8MEnd Cap : CF8MBall and Stem : SS316Seat: PTFEANSI 150# ClassSeat Retainer : CF8MLever and Bolts : SS304",,,,,,,,,,,,,,,,,,,,
2473,1,P1-F1-0300-PXX,"3-pc Full Port 3"" Ball Valve for schedule 10 pipe.285 psi, Non-Fire Safe VersionBody : CF8MEnd Cap : CF8MBall and Stem : SS316Seat: PTFEANSI 150# ClassSeat Retainer : CF8MLever and Bolts : SS304",,,,,,,,,,,,,,,,,,,,
2474,1,P1-F1-0400-PXX,"3-pc Full Port 4"" Ball Valve for schedule 10 pipe.285 psi, Non-Fire Safe VersionBody : CF8MEnd Cap : CF8MBall and Stem : SS316Seat: PTFEANSI 150# ClassSeat Retainer : CF8MLever and Bolts : SS304",,,,,,,,,,,,,,,,,,,,
312,1,P1FC-L1-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
313,1,P1FC-L1-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
314,1,P1FC-L1-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
315,1,P1FC-L1-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
316,1,P1FC-L1-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
317,1,P1FC-L1-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
318,1,P1FC-L1-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
319,1,P1FC-L1-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
320,1,P1FC-L1-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
321,1,P1FC-L1-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
322,1,P1FC-L1-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
323,1,P1FC-L1-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
324,1,P1FC-L1-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
4422,1,P1FC-L1-3600-F6C-XAG,*,,,,,,,,,,,,,,,,,,,,
325,1,P1FC-L3-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
326,1,P1FC-L3-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
327,1,P1FC-L3-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
328,1,P1FC-L3-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
329,1,P1FC-L3-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
330,1,P1FC-L3-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
331,1,P1FC-L3-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
332,1,P1FC-L3-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
333,1,P1FC-L3-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
334,1,P1FC-L3-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
335,1,P1FC-L3-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
336,1,P1FC-L3-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
337,1,P1FC-L3-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Lug Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
338,1,P1FC-W1-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
339,1,P1FC-W1-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
340,1,P1FC-W1-0300-F6C-XAG,"3"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
341,1,P1FC-W1-0400-F6C-XAG,"4"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
342,1,P1FC-W1-0600-F6C-XAG,"6"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
343,1,P1FC-W1-0800-F6C-XAG,"8"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
344,1,P1FC-W1-1000-F6C-XAG,"10"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
345,1,P1FC-W1-1200-F6C-XAG,"12"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
346,1,P1FC-W1-1400-F6C-XAG,"14"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
347,1,P1FC-W1-1600-F6C-XAG,"16"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
348,1,P1FC-W1-1800-F6C-XAG,"18"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
349,1,P1FC-W1-2000-F6C-XAG,"20"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
350,1,P1FC-W1-2400-F6C-XAG,"24"""" Firesafe Power-Seal HPBFV, P1F Series, Class 150 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
351,1,P1FC-W3-0200-F6C-XAG,"2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
352,1,P1FC-W3-0250-F6C-XAG,"2-1/2"""" Firesafe Power-Seal HPBFV, P1F Series, Class 300 Wafer Style, WCB Body, G2TFE/316L SST Seat, 316SST/HCR DISC, Carbon Graphite Stem Bearing,  17-4 PH Stem,  Graphite Packing.",,,,,,,,,,,,,,,,,,,,
